bank_name,eibor_rate,eibor_type,variable_rate_addition,minimum_rate,fixed_until,fixed_rate,follow_on_rate,follow_on_rate_type,type_of_mortgage,interest_rate,interest_rate_type,type_of_account,life_insurance,property_insurance,property_insurance_payment_period,home_valuation_fee,overpayment_fee,additional_information,buyout_processing_fee,maximum_length_of_mortgage,type_of_employment,type_of_transaction,citizen_state,expiry_date,pre_approval_fee,early_settlement_fee,loan_to_value_ratio,loan_to_value_threshold,life_insurance_payment_period,minimum_mortgage_processing_fee,mortgage_processing_fee,mortgage_contract_months,monthly_payment,mortgage_processing_fee_as_amount,is_exclusive,status_type,description,created_at,updated_at,customer_segments,has_fee_financing,includes_agency_fees,includes_government_fees
National Bank of Fujairah,4.236,EIBOR 3 MONTH,2.75,3.99,3,5.85,6.986,variable_addition,CONVENTIONAL,5.85,fixed,NSTL,0.02358,0.04,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Pre approval fees - AED 1,050. Will be adjusted to processing fee at later stage. Payable by Cheque only.
(3) Applicable for pure equity release cases up to AED 7,000,000
(4) LTV capped at 50%",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,3,,,False,1,,2025-06-02T11:02:12,2025-06-02T11:02:12,"[{'type_of_account': 'STL', 'profile': 'Standard Offer < AED 7M', 'description': None}]",False,False,False
National Bank of Fujairah,4.236,EIBOR 3 MONTH,2.75,3.99,3,5.85,6.986,variable_addition,ISLAMIC,5.85,fixed,NSTL,0.02358,0.04,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Pre approval fees - AED 1,050. Will be adjusted to processing fee at later stage. Payable by Cheque only.
(3) Applicable for pure equity release cases up to AED 7,000,000
(4) LTV capped at 50%",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,3,,,False,1,,2025-06-02T11:02:12,2025-06-02T11:02:12,"[{'type_of_account': 'STL', 'profile': 'Standard Offer < AED 7M', 'description': None}]",False,False,False
National Bank of Fujairah,4.236,EIBOR 3 MONTH,2.99,3.99,5,5.85,7.226,variable_addition,ISLAMIC,5.85,fixed,NSTL,0.02358,0.04,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Pre approval fees - AED 1,050. Will be adjusted to processing fee at later stage. Payable by Cheque only.
(2) Applicable for pure equity release cases up to AED 7,000,000
(3) LTV capped at 50%",0.0,25,SELF EMPLOYMENT,CASH OUT PROPERTY,UAE RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,5,,,False,1,,2025-06-02T11:02:12,2025-06-02T11:02:12,"[{'type_of_account': 'NSTL', 'profile': 'Standard Offer < AED 7M', 'description': None}]",False,False,False
National Bank of Fujairah,4.236,EIBOR 3 MONTH,3.25,4.49,5,5.85,7.486,variable_addition,CONVENTIONAL,5.85,fixed,NSTL,0.02358,0.04,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Pre approval fees - AED 1,050. Will be adjusted to processing fee at later stage. Payable by Cheque only.
(3) Applicable for pure equity release cases for over AED 7,000,000
(4) LTV capped at 50%",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,5,,,False,1,,2025-06-02T11:02:12,2025-06-02T11:02:12,"[{'type_of_account': 'STL', 'profile': 'Standard Offer > AED 7M', 'description': None}]",False,False,False
National Bank of Fujairah,4.236,EIBOR 3 MONTH,3.25,4.49,5,5.85,7.486,variable_addition,ISLAMIC,5.85,fixed,NSTL,0.02358,0.04,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Pre approval fees - AED 1,050. Will be adjusted to processing fee at later stage. Payable by Cheque only.
(3) Applicable for pure equity release cases for over AED 7,000,000
(4) LTV capped at 50%",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,5,,,False,1,,2025-06-02T11:02:12,2025-06-02T11:02:12,"[{'type_of_account': 'STL', 'profile': 'Standard Offer > AED 7M', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.62,0.0,0,0.0,5.856,variable_addition,CONVENTIONAL,5.856,variable,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Personal Banking
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Personal Banking', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.62,0.0,0,0.0,5.856,variable_addition,CONVENTIONAL,5.856,variable,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Personal Banking
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,0,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Personal Banking', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.62,0.0,0,0.0,5.856,variable_addition,CONVENTIONAL,5.856,variable,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Personal Banking
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Personal Banking', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.62,0.0,0,0.0,5.856,variable_addition,CONVENTIONAL,5.856,variable,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Personal Banking
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Personal Banking', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.62,0.0,0,0.0,5.856,variable_addition,CONVENTIONAL,5.856,variable,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Personal Banking
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SELF EMPLOYMENT,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Personal Banking', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.62,0.0,0,0.0,5.856,variable_addition,CONVENTIONAL,5.856,variable,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Personal Banking
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SELF EMPLOYMENT,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,0,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Personal Banking', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.62,0.0,0,0.0,5.856,variable_addition,CONVENTIONAL,5.856,variable,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Personal Banking
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SELF EMPLOYMENT,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Personal Banking', 'description': None}]",False,False,False
HSBC,4.236,EIBOR 3 MONTH,1.62,0.0,0,0.0,5.856,variable_addition,CONVENTIONAL,5.856,variable,NSTL,0.0,0.035,annually,2625.0,Up to 25% every year,"Key Points:
(1) Resident - Personal Banking
(2) Life Insurance and Property Insurance - are mandatory requirements. The cost would depend on number of factors. The quotes can be retrieved from the provider.",0.0,25,SELF EMPLOYMENT,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-11-18T13:56:13,2024-11-18T13:56:13,"[{'type_of_account': 'NSTL', 'profile': 'Personal Banking', 'description': None}]",False,False,False
National Bank of Fujairah,4.236,EIBOR 3 MONTH,1.65,2.99,0,0.0,5.886,variable_addition,CONVENTIONAL,5.886,variable,NSTL,0.02358,0.04,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Pre approval fees - AED 1,050. Will be adjusted to processing fee at later stage. Payable by Cheque only.",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2025-06-02T11:02:12,2025-06-02T11:02:12,"[{'type_of_account': 'STL', 'profile': 'Standard Offer', 'description': None}]",False,False,False
National Bank of Fujairah,4.236,EIBOR 3 MONTH,1.65,2.99,0,0.0,5.886,variable_addition,ISLAMIC,5.886,variable,NSTL,0.02358,0.04,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Pre approval fees - AED 1,050. Will be adjusted to processing fee at later stage. Payable by Cheque only.",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,0,,,False,1,,2025-06-02T11:02:12,2025-06-02T11:02:12,"[{'type_of_account': 'STL', 'profile': 'Standard Offer', 'description': None}]",False,False,False
National Bank of Fujairah,4.236,EIBOR 3 MONTH,1.65,2.99,0,0.0,5.886,variable_addition,ISLAMIC,5.886,variable,NSTL,0.02358,0.04,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Pre approval fees - AED 1,050. Will be adjusted to processing fee at later stage. Payable by Cheque only.",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,0,,,False,1,,2025-06-02T11:02:12,2025-06-02T11:02:12,"[{'type_of_account': 'STL', 'profile': 'Standard Offer', 'description': None}]",False,False,False
National Bank of Fujairah,4.236,EIBOR 3 MONTH,1.65,2.99,0,0.0,5.886,variable_addition,ISLAMIC,5.886,variable,NSTL,0.02358,0.04,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Pre approval fees - AED 1,050. Will be adjusted to processing fee at later stage. Payable by Cheque only.",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2025-06-02T11:02:12,2025-06-02T11:02:12,"[{'type_of_account': 'STL', 'profile': 'Standard Offer', 'description': None}]",False,False,False
National Bank of Fujairah,4.236,EIBOR 3 MONTH,1.65,2.99,0,0.0,5.886,variable_addition,CONVENTIONAL,5.886,variable,NSTL,0.02358,0.04,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Pre approval fees - AED 1,050. Will be adjusted to processing fee at later stage. Payable by Cheque only.",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,0,,,False,1,,2025-06-02T11:02:12,2025-06-02T11:02:12,"[{'type_of_account': 'STL', 'profile': 'Standard Offer', 'description': None}]",False,False,False
National Bank of Fujairah,4.236,EIBOR 3 MONTH,1.65,2.99,0,0.0,5.886,variable_addition,CONVENTIONAL,5.886,variable,NSTL,0.02358,0.04,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Pre approval fees - AED 1,050. Will be adjusted to processing fee at later stage. Payable by Cheque only.",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,0,,,False,1,,2025-06-02T11:02:12,2025-06-02T11:02:12,"[{'type_of_account': 'STL', 'profile': 'Standard Offer', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,2.25,3.99,2,5.89,6.486,variable_addition,CONVENTIONAL,5.89,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,"Key Points:
(1) This product is for golden visa holders only.
(2) The monthly maintenance cost for the Home In One account is AED 100 + VAT.",0.0,25,SALARY,BUYOUT + EQUITY,NON RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Standard - Golden Visa Holders - HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,2.25,3.99,2,5.89,6.486,variable_addition,CONVENTIONAL,5.89,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,"Key Points:
(1) This product is for golden visa holders only.
(2) The monthly maintenance cost for the Home In One account is AED 100 + VAT.",0.0,25,SALARY,PRIMARY PURCHASE,NON RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Standard - Golden Visa Holders - HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,2.25,3.99,2,5.89,6.486,variable_addition,CONVENTIONAL,5.89,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,"Key Points:
(1) This product is for golden visa holders only.
(2) The monthly maintenance cost for the Home In One account is AED 100 + VAT.",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,NON RESIDENT,,1050.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Standard - Golden Visa Holders - HIO', 'description': None}]",False,False,False
Nomo Bank,4.236,EIBOR 3 MONTH,7.79,2.75,2,5.95,12.026,variable_addition,CONVENTIONAL,5.95,fixed,NSTL,0.0,0.0483,monthly,3000.0,"Free payment up to 30% of outstanding per calendar year. 1.05% of the amount or AED 10,500 whichever is lesser to be paid above to the 30% limit",Test product for SF integration.,0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"0.525% of the loan amount outstanding or AED 10,500 - whichever is lower. No Fee after 5 years",0.0,,monthly,0.0,0.26,2,,,False,1,,2024-09-18T13:21:56.198004,2024-09-19T07:46:22,[],False,False,False
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.74,1.99,0,0.0,5.976,variable_addition,ISLAMIC,5.976,variable,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,1.05,0,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'STL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.74,1.99,0,0.0,5.976,variable_addition,ISLAMIC,5.976,variable,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,1.05,0,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'STL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.74,1.99,0,0.0,5.976,variable_addition,ISLAMIC,5.976,variable,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Valuation fee will be refunded post disbursal process as per bank's current promotion",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,0.0,0,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'STL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.74,1.99,0,0.0,5.976,variable_addition,ISLAMIC,5.976,variable,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer is required
(2) Valuation fee is zero for handover (developer) transactions",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,0.52,0,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'STL', 'profile': 'Standard', 'description': None}]",True,True,True
Al Hilal Bank,4.236,EIBOR 3 MONTH,1.75,0.0,0,0.0,5.986,variable_addition,ISLAMIC,5.986,variable,NSTL,0.01711,0.0,monthly,3150.0,0,"Key Points:
(1) 0.25% discount for employees of select group companies",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% or AED 10,500 whichever lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-02-01T15:37:55,2024-02-01T15:37:55,"[{'type_of_account': 'NSTL', 'profile': 'All Others', 'description': None}]",True,True,True
Al Hilal Bank,4.236,EIBOR 3 MONTH,1.75,0.0,0,0.0,5.986,variable_addition,ISLAMIC,5.986,variable,NSTL,0.01711,0.0,monthly,3150.0,0,"Key Points:
(1) 0.25% discount for employees of select group companies",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1.05% or AED 10,500 whichever lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-02-01T15:37:55,2024-02-01T15:37:55,"[{'type_of_account': 'NSTL', 'profile': 'All Others', 'description': None}]",True,True,True
Al Hilal Bank,4.236,EIBOR 3 MONTH,1.75,0.0,0,0.0,5.986,variable_addition,ISLAMIC,5.986,variable,NSTL,0.01711,0.0,monthly,3150.0,0,"Key Points:
(1) 0.25% discount for employees of select group companies",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1.05% or AED 10,500 whichever lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-02-01T15:37:55,2024-02-01T15:37:55,"[{'type_of_account': 'NSTL', 'profile': 'All Others', 'description': None}]",True,True,True
Al Hilal Bank,4.236,EIBOR 3 MONTH,1.75,0.0,0,0.0,5.986,variable_addition,ISLAMIC,5.986,variable,NSTL,0.01711,0.0,monthly,3150.0,0,"Key Points:
(1) 0.25% discount for employees of select group companies",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1.05% or AED 10,500 whichever lower",0.0,,monthly,0.0,0.0,0,,,False,1,,2024-02-01T15:37:55,2024-02-01T15:37:55,"[{'type_of_account': 'NSTL', 'profile': 'All Others', 'description': None}]",True,True,True
Al Hilal Bank,4.236,EIBOR 3 MONTH,1.75,0.0,0,0.0,5.986,variable_addition,ISLAMIC,5.986,variable,NSTL,0.01711,0.0,monthly,3150.0,0,"Key Points:
(1) All Others",0.0,25,SELF EMPLOYMENT,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% or AED 10,500 whichever lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-02-01T15:37:55,2024-02-01T15:37:55,"[{'type_of_account': 'NSTL', 'profile': 'All Others', 'description': None}]",True,True,True
Al Hilal Bank,4.236,EIBOR 3 MONTH,1.75,0.0,0,0.0,5.986,variable_addition,ISLAMIC,5.986,variable,NSTL,0.01711,0.0,monthly,3150.0,0,"Key Points:
(1) All Others",0.0,25,SELF EMPLOYMENT,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1.05% or AED 10,500 whichever lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-02-01T15:37:55,2024-02-01T15:37:55,"[{'type_of_account': 'NSTL', 'profile': 'All Others', 'description': None}]",True,True,True
Al Hilal Bank,4.236,EIBOR 3 MONTH,1.75,0.0,0,0.0,5.986,variable_addition,ISLAMIC,5.986,variable,NSTL,0.01711,0.0,monthly,3150.0,0,"Key Points:
(1) All Others",0.0,25,SELF EMPLOYMENT,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1.05% or AED 10,500 whichever lower",0.0,,monthly,0.0,1.05,0,,,False,1,,2024-02-01T15:37:55,2024-02-01T15:37:55,"[{'type_of_account': 'NSTL', 'profile': 'All Others', 'description': None}]",True,True,True
Al Hilal Bank,4.236,EIBOR 3 MONTH,1.75,0.0,0,0.0,5.986,variable_addition,ISLAMIC,5.986,variable,NSTL,0.01711,0.0,monthly,3150.0,0,"Key Points:
(1) All Others",0.0,25,SELF EMPLOYMENT,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1.05% or AED 10,500 whichever lower",0.0,,monthly,0.0,0.0,0,,,False,1,,2024-02-01T15:37:55,2024-02-01T15:37:55,"[{'type_of_account': 'NSTL', 'profile': 'All Others', 'description': None}]",True,True,True
United Arab Bank,4.236,EIBOR 3 MONTH,1.79,3.99,1,5.99,6.026,variable_addition,ISLAMIC,5.99,fixed,STL,0.0197,0.06,annually,3150.0,Up to 20% of the outstanding loan amount,"Key Points:
(1) Non Resident
(2) Flexibility to repay up to 20% of the outstanding balance per annum without penalties
(3) LTV at 50%",0.0,25,SALARY,PRIMARY PURCHASE,NON RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,1,,,False,1,,2025-02-08T07:08:04,2025-02-08T07:08:04,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
